date,person,count,rn
2020-03-18,Isla Grande,1,1
2020-03-18,Stephen Marshall Dickson,1,2
2020-03-18,Temas Relacionados,1,3
2020-03-18,Wanda Vazquez,1,4
2020-06-28,Lorenzo Gonz,1,1
2020-06-28,Pablo Rodr,1,2
2020-06-28,Segundo Rodr,1,3
